"Year","state","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","JOBS_1000","H_MEAN","Mean_Salary","H_PCT10","H_PCT90","H_MEDIAN","A_PCT10","A_PCT90","Median_Salary","Keyword"
"2006",NA,"15-2031","operations research analysts",NA,"1460",NA,"31.73","66000","17.51","50.48","29.90","36430","104990","62200","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"482550",NA,"19.51","40580","8.21","34.95","15.59","17080","72700","32430","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"270",NA,"34.98","72760","22.49","52.29","33.43","46780","108760","69540","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"190",NA,"40.24","83690","20.63","63.03","40.99","42900","131110","85260","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1840190",NA,"16.06","33400","6.83","28.34","12.85","14210","58940","26730","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"890",NA,"28.03","58290","15.87","43.54","27.13","33010","90560","56420","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"950",NA,"28.75","59800","15.65","47.17","26.00","32540","98110","54080","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"381230",NA,"14.65","30460","7.22","25.31","11.96","15010","52640","24870","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"80",NA,"25.66","53380","17.51","38.23","23.70","36420","79530","49300","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"80",NA,"21.59","44900","15.46","30.06","20.38","32160","62520","42400","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2718410",NA,"16.46","34240","7.05","28.61","13.12","14670","59500","27280","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1250",NA,"29.42","61200","15.44","44.20","30.25","32120","91930","62910","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"670",NA,"30.87","64200","17.10","45.44","26.96","35560","94510","56070","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"9760960",NA,"17.50","36410","6.62","32.89","13.26","13770","68400","27570","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"9400",NA,"31.82","66180","17.20","49.08","30.31","35770","102090","63040","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"5500",NA,"33.34","69350","19.58","48.89","32.92","40720","101690","68480","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"1151020",NA,"17.09","35540","7.35","30.66","13.46","15290","63770","28000","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"830",NA,"31.35","65210","16.44","47.80","30.47","34200","99420","63370","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"460",NA,"25.22","52460","15.21","39.41","23.60","31640","81970","49080","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"299610",NA,"17.48","36350","8.39","29.54","14.19","17440","61430","29510","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"370",NA,"27.13","56420","19.25","35.90","26.72","40030","74670","55570","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"70",NA,"*","*","*","*","*","*","*","*","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"3608430",NA,"19.93","41450","7.44","39.32","15.20","15480","81780","31610","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"5420",NA,"36.02","74920","18.62","56.07","34.89","38740","116630","72570","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"4730",NA,"41.00","85280","23.11","61.04","40.68","48070","126960","84620","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2736910",NA,"20.63","42910","8.76","36.98","16.81","18220","76920","34970","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"2680",NA,"35.57","73980","21.09","53.01","35.12","43880","110260","73040","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"630",NA,"35.53","73900","21.54","52.77","34.41","44800","109750","71580","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"710560",NA,"15.11","31440","6.37","27.02","11.91","13260","56210","24770","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"380",NA,"19.73","41030","11.64","29.84","17.22","24200","62070","35820","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"40",NA,"27.95","58130","17.11","39.95","27.49","35580","83100","57180","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"2744210",NA,"17.66","36730","7.59","30.59","14.49","15800","63640","30130","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"1370",NA,"30.51","63450","18.99","43.86","30.48","39490","91240","63400","Data Engineering"
"2006",NA,"15-2031","operations research analysts",NA,"470",NA,"27.44","57070","17.49","39.53","26.45","36390","82230","55010","Data Analytics"
"2006",NA,"00-0000","all occupations",NA,"262260",NA,"16.48","34290","7.08","28.59","13.77","14740","59470","28650","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"50",NA,"21.90","45540","13.29","34.18","19.88","27640","71100","41340","Data Engineering"
"2006",NA,"00-0000","all occupations",NA,"54670",NA,"13.52","28120","6.02","23.82","10.69","12520","49550","22230","All US Occupations"
"2006",NA,"00-0000","all occupations",NA,"1031650",NA,"11.15","23190","5.82","19.01","8.54","12110","39530","17750","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"260",NA,"23.79","49480","14.03","34.29","23.57","29190","71320","49030","Data Engineering"
"2006",NA,"00-0000","all occupations",NA,"44270",NA,"14.88","30940","7.11","25.87","12.28","14790","53810","25550","All US Occupations"
"2006",NA,"15-1061","database administrators",NA,"50",NA,"21.15","43990","16.51","27.71","20.15","34330","57630","41900","Data Engineering"
"2005",NA,"00-0000","all occupations",NA,"1872600",NA,"15.54","32310","6.44","27.76","12.07","13400","57740","25110","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"750",NA,"26.10","54290","14.88","39.78","25.47","30940","82730","52970","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"730",NA,"32.07","66710","15.22","51.38","31.02","31650","106860","64530","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"300150",NA,"20.55","42740","9.05","35.62","17.30","18830","74100","35980","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"120",NA,"31.44","65390","19.54","43.83","31.52","40640","91160","65550","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"110",NA,"24.41","50770","18.27","32.55","23.90","38000","67700","49720","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"2437100",NA,"16.80","34940","6.99","30.65","13.28","14530","63750","27620","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"1990",NA,"28.14","58530","15.21","42.59","27.66","31630","88580","57530","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"1780",NA,"25.95","53990","15.57","38.03","25.45","32390","79100","52930","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"1142370",NA,"14.31","29750","6.46","25.08","11.53","13450","52160","23970","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"1060",NA,"22.97","47770","14.88","35.88","20.64","30940","74640","42920","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"310",NA,"26.77","55690","14.08","45.62","24.84","29290","94880","51670","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"14723900",NA,"20.44","42510","7.91","39.26","15.80","16460","81660","32850","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"10960",NA,"34.40","71550","18.07","52.54","34.16","37590","109270","71060","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"6020",NA,"33.24","69140","20.58","47.72","32.14","42810","99260","66840","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"2151520",NA,"19.36","40280","7.75","35.32","15.53","16130","73460","32310","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"2440",NA,"32.71","68030","18.46","48.73","32.12","38390","101360","66820","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"910",NA,"32.41","67420","20.98","47.37","31.08","43630","98540","64650","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"1648070",NA,"21.57","44860","8.63","38.99","17.30","17940","81090","35970","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"1620",NA,"35.46","73750","20.42","52.08","34.50","42460","108330","71750","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"670",NA,"37.10","77180","22.96","52.85","34.08","47750","109940","70880","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"417550",NA,"18.84","39190","7.53","34.03","14.95","15660","70790","31100","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"770",NA,"31.96","66470","21.16","45.30","31.02","44020","94220","64530","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"440",NA,"38.01","79060","21.08","57.91","36.62","43850","120450","76170","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"611190",NA,"28.42","59110","9.83","54.90","22.88","20440","114200","47580","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"1300",NA,"27.80","57820","15.90","43.39","25.50","33060","90240","53050","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"1020",NA,"36.90","76760","21.85","53.87","36.72","45460","112050","76370","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"7614840",NA,"16.55","34420","6.97","29.51","12.75","14500","61380","26520","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"4980",NA,"27.62","57450","14.89","42.63","26.01","30980","88680","54090","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"4610",NA,"25.15","52320","15.08","38.50","22.89","31360","80080","47620","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"3904020",NA,"17.45","36290","6.77","32.02","13.49","14090","66600","28050","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"2480",NA,"31.36","65230","17.72","45.93","29.99","36860","95530","62380","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"2150",NA,"27.76","57750","16.08","44.02","24.89","33440","91550","51770","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"583630",NA,"17.81","37050","7.33","32.48","14.39","15250","67560","29940","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"220",NA,"28.59","59460","18.39","41.56","27.07","38250","86440","56310","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"160",NA,"31.75","66030","19.75","47.76","30.61","41070","99350","63660","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"597490",NA,"15.89","33050","6.72","27.55","12.84","13990","57310","26710","All US Occupations"
"2005",NA,"15-2031","operations research analysts",NA,"240",NA,"23.37","48620","14.97","33.54","22.67","31140","69770","47150","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"5767100",NA,"18.89","39290","7.11","34.86","14.78","14790","72500","30750","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"5070",NA,"31.18","64850","16.68","45.62","30.14","34690","94890","62690","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"1460",NA,"31.59","65700","17.86","44.53","30.86","37150","92620","64180","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"2891360",NA,"16.38","34080","7.07","28.30","13.30","14710","58860","27670","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"1520",NA,"25.29","52590","12.84","40.54","24.20","26720","84330","50340","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"610",NA,"30.18","62780","16.15","45.21","29.36","33590","94040","61070","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"1446550",NA,"15.55","32340","6.91","26.60","12.84","14370","55330","26700","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"550",NA,"27.91","58050","16.29","42.63","26.57","33880","88670","55260","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"400",NA,"23.57","49020","15.06","37.25","21.16","31320","77470","44000","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"1315640",NA,"16.33","33960","6.93","28.94","12.99","14420","60190","27020","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"920",NA,"30.48","63390","17.61","47.22","29.20","36630","98210","60740","Data Engineering"
"2005",NA,"00-0000","all occupations",NA,"1754590",NA,"15.65","32550","6.76","26.95","12.73","14060","56060","26480","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"990",NA,"27.14","56450","14.42","40.46","27.27","30000","84160","56720","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"370",NA,"26.61","55350","14.06","41.17","25.80","29240","85640","53660","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"1877160",NA,"15.11","31430","6.23","27.00","12.01","12960","56150","24980","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"420",NA,"27.08","56330","13.33","43.06","26.01","27730","89570","54100","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"210",NA,"22.81","47450","12.23","34.21","21.82","25430","71150","45390","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"597260",NA,"16.31","33920","7.57","27.30","13.30","15740","56790","27660","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"310",NA,"27.26","56710","15.99","40.96","26.95","33250","85200","56050","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"140",NA,"29.16","60650","18.69","42.37","28.30","38880","88140","58860","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"2497220",NA,"20.23","42080","7.54","38.93","16.09","15670","80980","33460","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"3100",NA,"34.00","70710","18.92","56.66","31.37","39350","117840","65240","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"2510",NA,"35.56","73960","18.36","54.91","33.78","38180","114220","70260","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"3144540",NA,"22.10","45970","8.74","41.05","17.47","18180","85390","36340","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"4220",NA,"34.25","71240","20.11","51.24","33.76","41830","106570","70210","Data Engineering"
"2005",NA,"15-2031","operations research analysts",NA,"2140",NA,"36.84","76620","21.41","55.55","35.22","44530","115540","73260","Data Analytics"
"2005",NA,"00-0000","all occupations",NA,"4334870",NA,"19.25","40040","7.46","34.65","15.46","15520","72080","32150","All US Occupations"
"2005",NA,"15-1061","database administrators",NA,"2240",NA,"29.57","61510","16.47","43.38","29.14","34250","90220","60610","Data Engineering"
